dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,full_score,partial_scores_mean,diff_full_partial
Iris,23,l1,None,0.0,False,False,0.1,32,0.9479166865348816,0.88 +- 0.096,0.9583333134651184,0.927 +- 0.035,0.88,0.927,0.9479166865348816,0.88,0.06791668653488159
Iris,1104,var,mult,0.0,False,False,0.1,64,0.9479166865348816,0.88 +- 0.069,0.9583333134651184,0.917 +- 0.029,0.88,0.917,0.9479166865348816,0.88,0.06791668653488159
Iris,310,l2,None,0.0,False,False,0.01,64,0.96875,0.88 +- 0.075,0.9583333134651184,0.896 +- 0.062,0.88,0.896,0.9583333134651184,0.88,0.0783333134651184
Iris,321,l2,None,0.5,True,False,0.01,32,0.9583333134651184,0.88 +- 0.09,0.9583333134651184,0.927 +- 0.035,0.88,0.927,0.9583333134651184,0.88,0.0783333134651184
Iris,322,l2,None,0.5,True,False,0.01,64,0.9583333134651184,0.88 +- 0.077,0.9583333134651184,0.938 +- 0.047,0.88,0.938,0.9583333134651184,0.88,0.0783333134651184
Iris,442,l2,avg,0.0,True,False,0.01,64,0.9791666865348816,0.88 +- 0.085,0.9583333134651184,0.896 +- 0.062,0.88,0.896,0.9583333134651184,0.88,0.0783333134651184
Iris,610,max,None,0.5,True,False,0.01,64,0.9791666865348816,0.88 +- 0.084,0.9583333134651184,0.917 +- 0.029,0.88,0.917,0.9583333134651184,0.88,0.0783333134651184
Iris,622,max,None,0.5,False,False,0.01,64,0.9791666865348816,0.88 +- 0.08,0.9583333134651184,0.906 +- 0.035,0.88,0.906,0.9583333134651184,0.88,0.0783333134651184
Iris,826,max,mult,0.5,True,False,0.01,64,0.9791666865348816,0.88 +- 0.08,0.9583333134651184,0.906 +- 0.035,0.88,0.906,0.9583333134651184,0.88,0.0783333134651184
Iris,246,l1,mult,0.5,True,True,0.1,64,0.9104166626930236,0.879 +- 0.025,0.9583333134651184,0.948 +- 0.018,0.879,0.948,0.9104166626930236,0.879,0.03141666269302357
Iris,903,var,None,0.5,False,True,0.01,32,0.9270833134651184,0.879 +- 0.046,0.9583333134651184,0.948 +- 0.035,0.879,0.948,0.9270833134651184,0.879,0.048083313465118405
Iris,656,max,loss,0.0,True,False,0.001,64,0.8958333134651184,0.878 +- 0.047,0.9166666865348816,0.885 +- 0.054,0.878,0.885,0.8958333134651184,0.878,0.017833313465118406
Iris,646,max,None,1.0,False,False,0.01,64,0.90625,0.878 +- 0.037,0.9583333134651184,0.927 +- 0.018,0.878,0.927,0.90625,0.878,0.028249999999999997
Iris,766,max,avg,0.5,False,False,0.01,64,0.9166666865348816,0.878 +- 0.03,0.9583333134651184,0.927 +- 0.018,0.878,0.927,0.9166666865348816,0.878,0.03866668653488159
Iris,1005,var,loss,1.0,False,False,0.01,32,0.9375,0.878 +- 0.046,0.9166666865348816,0.927 +- 0.018,0.878,0.927,0.9166666865348816,0.878,0.03866668653488159
Iris,1041,var,avg,0.5,True,False,0.01,32,0.96875,0.878 +- 0.055,0.9166666865348816,0.927 +- 0.018,0.878,0.927,0.9166666865348816,0.878,0.03866668653488159
Iris,382,l2,loss,0.0,False,False,0.01,64,0.9270833134651184,0.878 +- 0.049,0.9583333134651184,0.927 +- 0.035,0.878,0.927,0.9270833134651184,0.878,0.049083313465118406
Iris,743,max,avg,0.0,False,False,0.1,32,0.9270833134651184,0.878 +- 0.031,0.9583333134651184,0.885 +- 0.045,0.878,0.885,0.9270833134651184,0.878,0.049083313465118406
Iris,1032,var,avg,0.0,False,False,0.1,64,0.9270833134651184,0.878 +- 0.034,0.9583333134651184,0.927 +- 0.018,0.878,0.927,0.9270833134651184,0.878,0.049083313465118406
Iris,645,max,None,1.0,False,False,0.01,32,0.9375,0.878 +- 0.024,0.9583333134651184,0.906 +- 0.035,0.878,0.906,0.9375,0.878,0.0595
Iris,94,l1,loss,0.0,False,False,0.01,64,0.96875,0.878 +- 0.085,0.9583333134651184,0.906 +- 0.035,0.878,0.906,0.9583333134651184,0.878,0.0803333134651184
Iris,239,l1,mult,0.0,False,False,0.1,32,0.9583333134651184,0.878 +- 0.083,0.9583333134651184,0.906 +- 0.035,0.878,0.906,0.9583333134651184,0.878,0.0803333134651184
Iris,334,l2,None,0.5,False,False,0.01,64,0.96875,0.878 +- 0.091,0.9583333134651184,0.938 +- 0.047,0.878,0.938,0.9583333134651184,0.878,0.0803333134651184
Iris,621,max,None,0.5,False,False,0.01,32,0.9583333134651184,0.878 +- 0.072,0.9583333134651184,0.917 +- 0.029,0.878,0.917,0.9583333134651184,0.878,0.0803333134651184
Iris,1087,var,mult,0.0,True,False,0.001,32,0.9583333134651184,0.878 +- 0.088,0.9583333134651184,0.927 +- 0.035,0.878,0.927,0.9583333134651184,0.878,0.0803333134651184
Iris,761,max,avg,0.5,False,True,0.1,32,0.9104166626930236,0.877 +- 0.027,0.9583333134651184,0.948 +- 0.018,0.877,0.948,0.9104166626930236,0.877,0.03341666269302357
Iris,486,l2,avg,1.0,True,True,0.1,64,0.9083333611488342,0.876 +- 0.026,0.9583333134651184,0.927 +- 0.018,0.876,0.927,0.9083333611488342,0.876,0.03233336114883423
Iris,715,max,loss,1.0,False,False,0.001,32,0.84375,0.875 +- 0.048,0.9166666865348816,0.875 +- 0.059,0.875,0.875,0.84375,0.875,-0.03125
Iris,655,max,loss,0.0,True,False,0.001,32,0.8958333134651184,0.875 +- 0.045,0.9166666865348816,0.917 +- 0.051,0.875,0.917,0.8958333134651184,0.875,0.020833313465118408
Iris,1102,var,mult,0.0,False,False,0.01,64,0.8958333134651184,0.875 +- 0.027,0.9583333134651184,0.906 +- 0.018,0.875,0.906,0.8958333134651184,0.875,0.020833313465118408
Iris,173,l1,avg,0.5,True,True,0.1,32,0.8999999761581421,0.875 +- 0.022,0.9583333134651184,0.948 +- 0.018,0.875,0.948,0.8999999761581421,0.875,0.02499997615814209
Iris,352,l2,None,1.0,False,True,0.01,64,0.8999999761581421,0.875 +- 0.028,0.9583333134651184,0.938 +- 0.021,0.875,0.938,0.8999999761581421,0.875,0.02499997615814209
Iris,186,l1,avg,0.5,False,True,0.1,64,0.9104166626930236,0.875 +- 0.031,0.9583333134651184,0.938 +- 0.021,0.875,0.938,0.9104166626930236,0.875,0.03541666269302357
Iris,897,var,None,0.5,True,False,0.01,32,0.9583333134651184,0.875 +- 0.065,0.9166666865348816,0.917 +- 0.029,0.875,0.917,0.9166666865348816,0.875,0.04166668653488159
Iris,935,var,None,1.0,False,False,0.1,32,0.9270833134651184,0.875 +- 0.048,0.9166666865348816,0.927 +- 0.018,0.875,0.927,0.9166666865348816,0.875,0.04166668653488159
Iris,1043,var,avg,0.5,True,False,0.1,32,0.9479166865348816,0.875 +- 0.07,0.9166666865348816,0.917 +- 0.029,0.875,0.917,0.9166666865348816,0.875,0.04166668653488159
Iris,228,l1,mult,0.0,True,False,0.1,64,0.9270833134651184,0.875 +- 0.058,0.9583333134651184,0.917 +- 0.051,0.875,0.917,0.9270833134651184,0.875,0.05208331346511841
Iris,886,var,None,0.0,False,False,0.01,64,0.9270833134651184,0.875 +- 0.079,0.9583333134651184,0.927 +- 0.045,0.875,0.927,0.9270833134651184,0.875,0.05208331346511841
Iris,1089,var,mult,0.0,True,False,0.01,32,0.9270833134651184,0.875 +- 0.048,0.9583333134651184,0.917 +- 0.029,0.875,0.917,0.9270833134651184,0.875,0.05208331346511841
Iris,82,l1,loss,0.0,True,False,0.01,64,0.96875,0.875 +- 0.082,0.9583333134651184,0.917 +- 0.029,0.875,0.917,0.9583333134651184,0.875,0.08333331346511841
Iris,84,l1,loss,0.0,True,False,0.1,64,0.9791666865348816,0.875 +- 0.075,0.9583333134651184,0.927 +- 0.018,0.875,0.927,0.9583333134651184,0.875,0.08333331346511841
Iris,240,l1,mult,0.0,False,False,0.1,64,0.96875,0.875 +- 0.102,0.9583333134651184,0.917 +- 0.059,0.875,0.917,0.9583333134651184,0.875,0.08333331346511841
Iris,309,l2,None,0.0,False,False,0.01,32,0.9583333134651184,0.875 +- 0.069,0.9583333134651184,0.938 +- 0.036,0.875,0.938,0.9583333134651184,0.875,0.08333331346511841
Iris,383,l2,loss,0.0,False,False,0.1,32,0.96875,0.875 +- 0.102,0.9583333134651184,0.917 +- 0.051,0.875,0.917,0.9583333134651184,0.875,0.08333331346511841
Iris,395,l2,loss,0.5,True,False,0.1,32,0.96875,0.875 +- 0.089,0.9583333134651184,0.927 +- 0.035,0.875,0.927,0.9583333134651184,0.875,0.08333331346511841
Iris,467,l2,avg,0.5,True,False,0.1,32,0.9791666865348816,0.875 +- 0.095,0.9583333134651184,0.938 +- 0.047,0.875,0.938,0.9583333134651184,0.875,0.08333331346511841
Iris,527,l2,mult,0.0,False,False,0.1,32,0.9583333134651184,0.875 +- 0.076,0.9583333134651184,0.917 +- 0.029,0.875,0.917,0.9583333134651184,0.875,0.08333331346511841
Iris,693,max,loss,0.5,False,False,0.01,32,0.9791666865348816,0.875 +- 0.086,0.9583333134651184,0.906 +- 0.035,0.875,0.906,0.9583333134651184,0.875,0.08333331346511841
Iris,708,max,loss,1.0,True,False,0.1,64,0.9583333134651184,0.875 +- 0.073,0.9583333134651184,0.917 +- 0.029,0.875,0.917,0.9583333134651184,0.875,0.08333331346511841
Iris,815,max,mult,0.0,False,False,0.1,32,0.96875,0.875 +- 0.095,0.9583333134651184,0.917 +- 0.042,0.875,0.917,0.9583333134651184,0.875,0.08333331346511841
Iris,825,max,mult,0.5,True,False,0.01,32,0.9791666865348816,0.875 +- 0.085,0.9583333134651184,0.906 +- 0.035,0.875,0.906,0.9583333134651184,0.875,0.08333331346511841
Iris,875,var,None,0.0,True,False,0.1,32,0.96875,0.875 +- 0.089,0.9583333134651184,0.917 +- 0.042,0.875,0.917,0.9583333134651184,0.875,0.08333331346511841
Iris,171,l1,avg,0.5,True,True,0.01,32,0.9145833253860474,0.874 +- 0.035,0.9583333134651184,0.938 +- 0.021,0.874,0.938,0.9145833253860474,0.874,0.040583325386047364
Iris,185,l1,avg,0.5,False,True,0.1,32,0.9083333611488342,0.873 +- 0.031,0.9583333134651184,0.948 +- 0.018,0.873,0.948,0.9083333611488342,0.873,0.03533336114883423
Iris,846,max,mult,1.0,True,True,0.1,64,0.9104166626930236,0.873 +- 0.031,0.9583333134651184,0.927 +- 0.018,0.873,0.927,0.9104166626930236,0.873,0.03741666269302357
Iris,286,l1,mult,1.0,False,False,0.01,64,0.8645833134651184,0.872 +- 0.044,0.9166666865348816,0.906 +- 0.035,0.872,0.906,0.8645833134651184,0.872,-0.007416686534881589
Iris,1020,var,avg,0.0,True,False,0.1,64,0.8854166865348816,0.872 +- 0.053,0.9583333134651184,0.927 +- 0.035,0.872,0.927,0.8854166865348816,0.872,0.013416686534881594
Iris,895,var,None,0.5,True,False,0.001,32,0.8958333134651184,0.872 +- 0.044,0.9166666865348816,0.896 +- 0.036,0.872,0.896,0.8958333134651184,0.872,0.02383331346511841
Iris,959,var,loss,0.0,False,False,0.1,32,0.8958333134651184,0.872 +- 0.034,0.9166666865348816,0.906 +- 0.035,0.872,0.906,0.8958333134651184,0.872,0.02383331346511841
Iris,257,l1,mult,0.5,False,True,0.1,32,0.8979166746139526,0.872 +- 0.022,0.9583333134651184,0.938 +- 0.021,0.872,0.938,0.8979166746139526,0.872,0.02591667461395264
Iris,110,l1,loss,0.5,False,True,0.001,64,0.9083333611488342,0.872 +- 0.044,0.9166666865348816,0.927 +- 0.035,0.872,0.927,0.9083333611488342,0.872,0.03633336114883423
Iris,833,max,mult,0.5,False,True,0.1,32,0.9104166626930236,0.872 +- 0.031,0.9583333134651184,0.938 +- 0.021,0.872,0.938,0.9104166626930236,0.872,0.03841666269302357
Iris,401,l2,loss,0.5,False,True,0.1,32,0.912500023841858,0.872 +- 0.032,0.9583333134651184,0.927 +- 0.018,0.872,0.927,0.912500023841858,0.872,0.040500023841858024
Iris,99,l1,loss,0.5,True,True,0.01,32,0.9145833253860474,0.872 +- 0.035,0.9583333134651184,0.938 +- 0.021,0.872,0.938,0.9145833253860474,0.872,0.042583325386047366
Iris,475,l2,avg,0.5,False,False,0.001,32,0.9166666865348816,0.872 +- 0.035,0.9166666865348816,0.906 +- 0.054,0.872,0.906,0.9166666865348816,0.872,0.044666686534881594
Iris,909,var,None,0.5,False,False,0.01,32,0.9583333134651184,0.872 +- 0.063,0.9166666865348816,0.917 +- 0.029,0.872,0.917,0.9166666865348816,0.872,0.044666686534881594
Iris,981,var,loss,0.5,False,False,0.01,32,0.9583333134651184,0.872 +- 0.063,0.9166666865348816,0.917 +- 0.029,0.872,0.917,0.9166666865348816,0.872,0.044666686534881594
Iris,1126,var,mult,0.5,False,False,0.01,64,0.9583333134651184,0.872 +- 0.063,0.9166666865348816,0.917 +- 0.029,0.872,0.917,0.9166666865348816,0.872,0.044666686534881594
Iris,451,l2,avg,0.0,False,False,0.001,32,0.9375,0.872 +- 0.027,0.9583333134651184,0.927 +- 0.018,0.872,0.927,0.9375,0.872,0.0655
Iris,166,l1,avg,0.0,False,False,0.01,64,0.96875,0.872 +- 0.108,0.9583333134651184,0.937 +- 0.063,0.872,0.937,0.9583333134651184,0.872,0.08633331346511841
Iris,167,l1,avg,0.0,False,False,0.1,32,0.9791666865348816,0.872 +- 0.09,0.9583333134651184,0.896 +- 0.047,0.872,0.896,0.9583333134651184,0.872,0.08633331346511841
Iris,381,l2,loss,0.0,False,False,0.01,32,0.96875,0.872 +- 0.092,0.9583333134651184,0.917 +- 0.029,0.872,0.917,0.9583333134651184,0.872,0.08633331346511841
Iris,513,l2,mult,0.0,True,False,0.01,32,0.9583333134651184,0.872 +- 0.097,0.9583333134651184,0.917 +- 0.051,0.872,0.917,0.9583333134651184,0.872,0.08633331346511841
Iris,526,l2,mult,0.0,False,False,0.01,64,0.96875,0.872 +- 0.092,0.9583333134651184,0.917 +- 0.029,0.872,0.917,0.9583333134651184,0.872,0.08633331346511841
Iris,1103,var,mult,0.0,False,False,0.1,32,0.9791666865348816,0.872 +- 0.101,0.9583333134651184,0.927 +- 0.054,0.872,0.927,0.9583333134651184,0.872,0.08633331346511841
Iris,258,l1,mult,0.5,False,True,0.1,64,0.90625,0.871 +- 0.033,0.9583333134651184,0.948 +- 0.018,0.871,0.948,0.90625,0.871,0.035250000000000004
Iris,877,var,None,0.0,False,True,0.001,32,0.9499999880790709,0.871 +- 0.072,0.9583333134651184,0.958 +- 0.0,0.871,0.958,0.9499999880790709,0.871,0.07899998807907094
Iris,175,l1,avg,0.5,True,False,0.001,32,0.84375,0.87 +- 0.041,0.9166666865348816,0.885 +- 0.035,0.87,0.885,0.84375,0.87,-0.026249999999999996
Iris,332,l2,None,0.5,False,False,0.001,64,0.8541666865348816,0.87 +- 0.042,0.9166666865348816,0.885 +- 0.054,0.87,0.885,0.8541666865348816,0.87,-0.015833313465118404
Iris,988,var,loss,1.0,True,True,0.01,64,0.9041666388511658,0.87 +- 0.032,0.9166666865348816,0.917 +- 0.029,0.87,0.917,0.9041666388511658,0.87,0.034166638851165776
Iris,372,l2,loss,0.0,True,False,0.1,64,0.90625,0.87 +- 0.042,0.9583333134651184,0.927 +- 0.018,0.87,0.927,0.90625,0.87,0.036250000000000004
Iris,924,var,None,1.0,True,False,0.1,64,0.90625,0.87 +- 0.042,0.9166666865348816,0.917 +- 0.029,0.87,0.917,0.90625,0.87,0.036250000000000004
Iris,948,var,loss,0.0,True,False,0.1,64,0.90625,0.87 +- 0.033,0.9583333134651184,0.896 +- 0.036,0.87,0.896,0.90625,0.87,0.036250000000000004
Iris,713,max,loss,1.0,False,True,0.1,32,0.9083333611488342,0.87 +- 0.029,0.9583333134651184,0.948 +- 0.018,0.87,0.948,0.9083333611488342,0.87,0.03833336114883423
Iris,402,l2,loss,0.5,False,True,0.1,64,0.9104166626930236,0.87 +- 0.028,0.9583333134651184,0.948 +- 0.018,0.87,0.948,0.9104166626930236,0.87,0.040416662693023575
Iris,183,l1,avg,0.5,False,True,0.01,32,0.912500023841858,0.87 +- 0.036,0.9583333134651184,0.938 +- 0.021,0.87,0.938,0.912500023841858,0.87,0.042500023841858026
Iris,690,max,loss,0.5,False,True,0.1,64,0.912500023841858,0.87 +- 0.037,0.9583333134651184,0.948 +- 0.018,0.87,0.948,0.912500023841858,0.87,0.042500023841858026
Iris,458,l2,avg,0.5,True,True,0.001,64,0.9145833253860474,0.87 +- 0.036,0.9583333134651184,0.938 +- 0.021,0.87,0.938,0.9145833253860474,0.87,0.04458332538604737
Iris,741,max,avg,0.0,False,False,0.01,32,0.9166666865348816,0.87 +- 0.059,0.9583333134651184,0.927 +- 0.035,0.87,0.927,0.9166666865348816,0.87,0.046666686534881596
Iris,885,var,None,0.0,False,False,0.01,32,0.9166666865348816,0.87 +- 0.041,0.9583333134651184,0.917 +- 0.042,0.87,0.917,0.9166666865348816,0.87,0.046666686534881596
Iris,971,var,loss,0.5,True,False,0.1,32,0.9583333134651184,0.87 +- 0.066,0.9166666865348816,0.917 +- 0.029,0.87,0.917,0.9166666865348816,0.87,0.046666686534881596
Iris,1113,var,mult,0.5,True,False,0.01,32,0.9479166865348816,0.87 +- 0.066,0.9166666865348816,0.917 +- 0.029,0.87,0.917,0.9166666865348816,0.87,0.046666686534881596
Iris,891,var,None,0.5,True,True,0.01,32,0.9229166507720948,0.87 +- 0.048,0.9583333134651184,0.948 +- 0.035,0.87,0.948,0.9229166507720948,0.87,0.05291665077209484
Iris,441,l2,avg,0.0,True,False,0.01,32,0.9270833134651184,0.87 +- 0.04,0.9583333134651184,0.927 +- 0.018,0.87,0.927,0.9270833134651184,0.87,0.05708331346511841
Iris,464,l2,avg,0.5,True,False,0.001,64,0.9270833134651184,0.87 +- 0.031,0.9583333134651184,0.906 +- 0.035,0.87,0.906,0.9270833134651184,0.87,0.05708331346511841
Iris,177,l1,avg,0.5,True,False,0.01,32,0.9375,0.87 +- 0.107,0.9583333134651184,0.906 +- 0.09,0.87,0.906,0.9375,0.87,0.0675
Iris,1101,var,mult,0.0,False,False,0.01,32,0.9479166865348816,0.87 +- 0.095,0.9583333134651184,0.917 +- 0.042,0.87,0.917,0.9479166865348816,0.87,0.0779166865348816
Iris,155,l1,avg,0.0,True,False,0.1,32,0.96875,0.87 +- 0.096,0.9583333134651184,0.917 +- 0.029,0.87,0.917,0.9583333134651184,0.87,0.08833331346511841
Iris,250,l1,mult,0.5,True,False,0.01,64,0.96875,0.87 +- 0.115,0.9583333134651184,0.906 +- 0.09,0.87,0.906,0.9583333134651184,0.87,0.08833331346511841
Iris,311,l2,None,0.0,False,False,0.1,32,0.96875,0.87 +- 0.103,0.9583333134651184,0.906 +- 0.035,0.87,0.906,0.9583333134651184,0.87,0.08833331346511841
Iris,587,max,None,0.0,True,False,0.1,32,0.96875,0.87 +- 0.093,0.9583333134651184,0.896 +- 0.047,0.87,0.896,0.9583333134651184,0.87,0.08833331346511841
Iris,317,l2,None,0.5,True,True,0.1,32,0.9041666388511658,0.869 +- 0.036,0.9583333134651184,0.917 +- 0.029,0.869,0.917,0.9041666388511658,0.869,0.03516663885116578
Iris,481,l2,avg,1.0,True,True,0.001,32,0.9083333611488342,0.869 +- 0.033,0.9166666865348816,0.906 +- 0.035,0.869,0.906,0.9083333611488342,0.869,0.039333361148834234
Iris,556,l2,mult,1.0,True,True,0.01,64,0.9083333611488342,0.869 +- 0.035,0.9583333134651184,0.906 +- 0.035,0.869,0.906,0.9083333611488342,0.869,0.039333361148834234
Iris,678,max,loss,0.5,True,True,0.1,64,0.9083333611488342,0.869 +- 0.031,0.9583333134651184,0.948 +- 0.018,0.869,0.948,0.9083333611488342,0.869,0.039333361148834234
Iris,821,max,mult,0.5,True,True,0.1,32,0.9145833253860474,0.869 +- 0.036,0.9583333134651184,0.948 +- 0.018,0.869,0.948,0.9145833253860474,0.869,0.04558332538604737
Iris,114,l1,loss,0.5,False,True,0.1,64,0.9041666388511658,0.868 +- 0.036,0.9583333134651184,0.938 +- 0.021,0.868,0.938,0.9041666388511658,0.868,0.03616663885116578
Iris,409,l2,loss,1.0,True,True,0.001,32,0.9041666388511658,0.868 +- 0.034,0.9166666865348816,0.906 +- 0.035,0.868,0.906,0.9041666388511658,0.868,0.03616663885116578
Iris,553,l2,mult,1.0,True,True,0.001,32,0.90625,0.868 +- 0.036,0.9166666865348816,0.906 +- 0.035,0.868,0.906,0.90625,0.868,0.038250000000000006
Iris,701,max,loss,1.0,True,True,0.1,32,0.90625,0.868 +- 0.033,0.9583333134651184,0.927 +- 0.035,0.868,0.927,0.90625,0.868,0.038250000000000006
Iris,1059,var,avg,1.0,True,True,0.01,32,0.90625,0.868 +- 0.037,0.9583333134651184,0.948 +- 0.018,0.868,0.948,0.90625,0.868,0.038250000000000006
Iris,337,l2,None,1.0,True,True,0.001,32,0.9083333611488342,0.868 +- 0.035,0.9583333134651184,0.906 +- 0.035,0.868,0.906,0.9083333611488342,0.868,0.040333361148834235
Iris,38,l1,None,0.5,False,True,0.001,64,0.9104166626930236,0.868 +- 0.037,0.9583333134651184,0.938 +- 0.021,0.868,0.938,0.9104166626930236,0.868,0.04241666269302358
Iris,28,l1,None,0.5,True,True,0.01,64,0.912500023841858,0.868 +- 0.039,0.9583333134651184,0.938 +- 0.021,0.868,0.938,0.912500023841858,0.868,0.04450002384185803
Iris,174,l1,avg,0.5,True,True,0.1,64,0.912500023841858,0.868 +- 0.039,0.9583333134651184,0.938 +- 0.021,0.868,0.938,0.912500023841858,0.868,0.04450002384185803
Iris,343,l2,None,1.0,True,False,0.001,32,0.8854166865348816,0.867 +- 0.046,0.9166666865348816,0.885 +- 0.062,0.867,0.885,0.8854166865348816,0.867,0.0184166865348816
Iris,1080,var,avg,1.0,False,False,0.1,64,0.8958333134651184,0.867 +- 0.039,0.9166666865348816,0.917 +- 0.029,0.867,0.917,0.8958333134651184,0.867,0.028833313465118415
Iris,338,l2,None,1.0,True,True,0.001,64,0.8979166746139526,0.867 +- 0.033,0.9166666865348816,0.917 +- 0.029,0.867,0.917,0.8979166746139526,0.867,0.030916674613952644
Iris,113,l1,loss,0.5,False,True,0.1,32,0.8999999761581421,0.867 +- 0.035,0.9583333134651184,0.938 +- 0.021,0.867,0.938,0.8999999761581421,0.867,0.0329999761581421
Iris,1072,var,avg,1.0,False,True,0.01,64,0.9041666388511658,0.867 +- 0.034,0.9583333134651184,0.927 +- 0.018,0.867,0.927,0.9041666388511658,0.867,0.03716663885116578
Iris,245,l1,mult,0.5,True,True,0.1,32,0.90625,0.867 +- 0.037,0.9583333134651184,0.938 +- 0.021,0.867,0.938,0.90625,0.867,0.03925000000000001
Iris,618,max,None,0.5,False,True,0.1,64,0.9083333611488342,0.867 +- 0.04,0.9583333134651184,0.927 +- 0.018,0.867,0.927,0.9083333611488342,0.867,0.041333361148834236
Iris,845,max,mult,1.0,True,True,0.1,32,0.9104166626930236,0.867 +- 0.037,0.9583333134651184,0.927 +- 0.018,0.867,0.927,0.9104166626930236,0.867,0.04341666269302358
Iris,111,l1,loss,0.5,False,True,0.01,32,0.912500023841858,0.867 +- 0.039,0.9583333134651184,0.927 +- 0.018,0.867,0.927,0.912500023841858,0.867,0.04550002384185803
Iris,1091,var,mult,0.0,True,False,0.1,32,0.9270833134651184,0.867 +- 0.038,0.9583333134651184,0.927 +- 0.035,0.867,0.927,0.9270833134651184,0.867,0.060083313465118415
Iris,163,l1,avg,0.0,False,False,0.001,32,0.9479166865348816,0.867 +- 0.072,0.9583333134651184,0.875 +- 0.078,0.867,0.875,0.9479166865348816,0.867,0.0809166865348816
Iris,35,l1,None,0.5,True,False,0.1,32,0.96875,0.867 +- 0.113,0.9583333134651184,0.927 +- 0.104,0.867,0.927,0.9583333134651184,0.867,0.09133331346511842
Iris,525,l2,mult,0.0,False,False,0.01,32,0.9583333134651184,0.867 +- 0.097,0.9583333134651184,0.906 +- 0.035,0.867,0.906,0.9583333134651184,0.867,0.09133331346511842
Iris,946,var,loss,0.0,True,False,0.01,64,0.9583333134651184,0.867 +- 0.098,0.9583333134651184,0.938 +- 0.047,0.867,0.938,0.9583333134651184,0.867,0.09133331346511842
Iris,914,var,None,1.0,True,True,0.001,64,0.8958333134651184,0.866 +- 0.034,0.9166666865348816,0.917 +- 0.029,0.866,0.917,0.8958333134651184,0.866,0.029833313465118416
Iris,568,l2,mult,1.0,False,True,0.01,64,0.8979166746139526,0.866 +- 0.03,0.9583333134651184,0.906 +- 0.035,0.866,0.906,0.8979166746139526,0.866,0.031916674613952645
Iris,460,l2,avg,0.5,True,True,0.01,64,0.9041666388511658,0.866 +- 0.036,0.9583333134651184,0.938 +- 0.021,0.866,0.938,0.9041666388511658,0.866,0.03816663885116578
Iris,462,l2,avg,0.5,True,True,0.1,64,0.90625,0.866 +- 0.036,0.9583333134651184,0.927 +- 0.035,0.866,0.927,0.90625,0.866,0.04025000000000001
Iris,339,l2,None,1.0,True,True,0.01,32,0.9083333611488342,0.866 +- 0.037,0.9583333134651184,0.906 +- 0.035,0.866,0.906,0.9083333611488342,0.866,0.042333361148834237
Iris,785,max,avg,1.0,False,True,0.1,32,0.9083333611488342,0.866 +- 0.037,0.9583333134651184,0.927 +- 0.035,0.866,0.927,0.9083333611488342,0.866,0.042333361148834237
Iris,27,l1,None,0.5,True,True,0.01,32,0.9104166626930236,0.866 +- 0.04,0.9583333134651184,0.927 +- 0.018,0.866,0.927,0.9104166626930236,0.866,0.04441666269302358
Iris,255,l1,mult,0.5,False,True,0.01,32,0.9104166626930236,0.866 +- 0.04,0.9583333134651184,0.917 +- 0.029,0.866,0.917,0.9104166626930236,0.866,0.04441666269302358
Iris,476,l2,avg,0.5,False,False,0.001,64,0.875,0.865 +- 0.05,0.9166666865348816,0.875 +- 0.078,0.865,0.875,0.875,0.865,0.010000000000000009
Iris,986,var,loss,1.0,True,True,0.001,64,0.8999999761581421,0.865 +- 0.034,0.9166666865348816,0.917 +- 0.029,0.865,0.917,0.8999999761581421,0.865,0.0349999761581421
Iris,103,l1,loss,0.5,True,False,0.001,32,0.90625,0.865 +- 0.032,0.9166666865348816,0.906 +- 0.054,0.865,0.906,0.90625,0.865,0.04125000000000001
Iris,996,var,loss,1.0,True,False,0.1,64,0.90625,0.865 +- 0.037,0.9166666865348816,0.917 +- 0.029,0.865,0.917,0.90625,0.865,0.04125000000000001
Iris,1112,var,mult,0.5,True,False,0.001,64,0.90625,0.865 +- 0.038,0.9166666865348816,0.917 +- 0.042,0.865,0.917,0.90625,0.865,0.04125000000000001
Iris,570,l2,mult,1.0,False,True,0.1,64,0.9083333611488342,0.865 +- 0.039,0.9583333134651184,0.896 +- 0.036,0.865,0.896,0.9083333611488342,0.865,0.04333336114883424
Iris,689,max,loss,0.5,False,True,0.1,32,0.9083333611488342,0.865 +- 0.038,0.9583333134651184,0.948 +- 0.018,0.865,0.948,0.9083333611488342,0.865,0.04333336114883424
Iris,714,max,loss,1.0,False,True,0.1,64,0.9083333611488342,0.865 +- 0.037,0.9583333134651184,0.927 +- 0.035,0.865,0.927,0.9083333611488342,0.865,0.04333336114883424
Iris,822,max,mult,0.5,True,True,0.1,64,0.9083333611488342,0.865 +- 0.038,0.9583333134651184,0.948 +- 0.018,0.865,0.948,0.9083333611488342,0.865,0.04333336114883424
Iris,830,max,mult,0.5,False,True,0.001,64,0.9083333611488342,0.865 +- 0.038,0.9583333134651184,0.917 +- 0.029,0.865,0.917,0.9083333611488342,0.865,0.04333336114883424
Iris,902,var,None,0.5,False,True,0.001,64,0.9104166626930236,0.865 +- 0.038,0.9583333134651184,0.927 +- 0.018,0.865,0.927,0.9104166626930236,0.865,0.04541666269302358
