dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,full_score,partial_scores_mean,diff_full_partial
Ecoli,731,max,avg,0.0,True,False,0.1,32,0.8418604731559753,0.813 +- 0.031,0.7169811129570007,0.69 +- 0.028,0.813,0.69,0.7169811129570007,0.69,0.026981112957000786
Ecoli,761,max,avg,0.5,False,True,0.1,32,0.8360465168952942,0.812 +- 0.018,0.7169811129570007,0.69 +- 0.026,0.812,0.69,0.7169811129570007,0.69,0.026981112957000786
Ecoli,936,var,None,1.0,False,False,0.1,64,0.8418604731559753,0.837 +- 0.009,0.7169811129570007,0.69 +- 0.026,0.837,0.69,0.7169811129570007,0.69,0.026981112957000786
Ecoli,995,var,loss,1.0,True,False,0.1,32,0.8418604731559753,0.836 +- 0.009,0.7169811129570007,0.69 +- 0.024,0.836,0.69,0.7169811129570007,0.69,0.026981112957000786
Ecoli,18,l1,None,0.0,False,True,0.1,64,0.8232558369636536,0.798 +- 0.021,0.698113203048706,0.687 +- 0.02,0.798,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,87,l1,loss,0.0,False,True,0.01,32,0.8319767713546753,0.811 +- 0.019,0.698113203048706,0.687 +- 0.026,0.811,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,112,l1,loss,0.5,False,True,0.01,64,0.8360465168952942,0.817 +- 0.017,0.698113203048706,0.687 +- 0.014,0.817,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,122,l1,loss,1.0,True,True,0.001,64,0.8261628150939941,0.808 +- 0.019,0.698113203048706,0.687 +- 0.02,0.808,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,198,l1,avg,1.0,True,True,0.1,64,0.8308139443397522,0.812 +- 0.018,0.698113203048706,0.687 +- 0.017,0.812,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,297,l2,None,0.0,True,False,0.01,32,0.8465116024017334,0.819 +- 0.034,0.698113203048706,0.687 +- 0.02,0.819,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,401,l2,loss,0.5,False,True,0.1,32,0.8261628150939941,0.806 +- 0.023,0.698113203048706,0.687 +- 0.017,0.806,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,402,l2,loss,0.5,False,True,0.1,64,0.8284883499145508,0.809 +- 0.021,0.698113203048706,0.687 +- 0.02,0.809,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,678,max,loss,0.5,True,True,0.1,64,0.8313953280448914,0.808 +- 0.02,0.698113203048706,0.687 +- 0.014,0.808,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,783,max,avg,1.0,False,True,0.01,32,0.8360465168952942,0.813 +- 0.014,0.698113203048706,0.687 +- 0.02,0.813,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,829,max,mult,0.5,False,True,0.001,32,0.8377906680107117,0.816 +- 0.017,0.698113203048706,0.687 +- 0.024,0.816,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,845,max,mult,1.0,True,True,0.1,32,0.8331395387649536,0.808 +- 0.02,0.698113203048706,0.687 +- 0.024,0.808,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,917,var,None,1.0,True,True,0.1,32,0.8261628150939941,0.812 +- 0.016,0.698113203048706,0.687 +- 0.024,0.812,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,1122,var,mult,0.5,False,True,0.1,64,0.8267441987991333,0.81 +- 0.02,0.698113203048706,0.687 +- 0.017,0.81,0.687,0.698113203048706,0.687,0.011113203048706
Ecoli,24,l1,None,0.0,False,False,0.1,64,0.8372092843055725,0.807 +- 0.035,0.7169811129570007,0.687 +- 0.033,0.807,0.687,0.7169811129570007,0.687,0.029981112957000677
Ecoli,665,max,loss,0.0,False,True,0.1,32,0.8215116262435913,0.801 +- 0.019,0.7169811129570007,0.687 +- 0.02,0.801,0.687,0.7169811129570007,0.687,0.029981112957000677
Ecoli,929,var,None,1.0,False,True,0.1,32,0.8296511769294739,0.812 +- 0.015,0.7169811129570007,0.687 +- 0.032,0.812,0.687,0.7169811129570007,0.687,0.029981112957000677
Ecoli,234,l1,mult,0.0,False,True,0.1,64,0.8238372206687927,0.799 +- 0.024,0.6792452931404114,0.685 +- 0.019,0.799,0.685,0.6792452931404114,0.685,-0.005754706859588676
Ecoli,23,l1,None,0.0,False,False,0.1,32,0.8418604731559753,0.813 +- 0.036,0.698113203048706,0.685 +- 0.039,0.813,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,37,l1,None,0.5,False,True,0.001,32,0.835465133190155,0.817 +- 0.018,0.698113203048706,0.685 +- 0.017,0.817,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,261,l1,mult,0.5,False,False,0.01,32,0.8418604731559753,0.834 +- 0.012,0.698113203048706,0.685 +- 0.024,0.834,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,281,l1,mult,1.0,False,True,0.1,32,0.8296511769294739,0.81 +- 0.02,0.698113203048706,0.685 +- 0.022,0.81,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,362,l2,loss,0.0,True,True,0.001,64,0.8331395387649536,0.811 +- 0.018,0.698113203048706,0.685 +- 0.013,0.811,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,390,l2,loss,0.5,True,True,0.1,64,0.8284883499145508,0.809 +- 0.019,0.698113203048706,0.685 +- 0.019,0.809,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,892,var,None,0.5,True,True,0.01,64,0.8337209224700928,0.815 +- 0.018,0.698113203048706,0.685 +- 0.017,0.815,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,894,var,None,0.5,True,True,0.1,64,0.8302325606346129,0.811 +- 0.021,0.698113203048706,0.685 +- 0.019,0.811,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,925,var,None,1.0,False,True,0.001,32,0.8296511769294739,0.812 +- 0.016,0.698113203048706,0.685 +- 0.022,0.812,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,1005,var,loss,1.0,False,False,0.01,32,0.8418604731559753,0.834 +- 0.011,0.698113203048706,0.685 +- 0.017,0.834,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,1121,var,mult,0.5,False,True,0.1,32,0.8279069662094116,0.808 +- 0.018,0.698113203048706,0.685 +- 0.019,0.808,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,1127,var,mult,0.5,False,False,0.1,32,0.8418604731559753,0.829 +- 0.016,0.698113203048706,0.685 +- 0.013,0.829,0.685,0.698113203048706,0.685,0.013113203048706001
Ecoli,605,max,None,0.5,True,True,0.1,32,0.8232558369636536,0.805 +- 0.015,0.7169811129570007,0.685 +- 0.019,0.805,0.685,0.7169811129570007,0.685,0.03198111295700068
Ecoli,630,max,None,1.0,True,True,0.1,64,0.8273255825042725,0.808 +- 0.016,0.7169811129570007,0.685 +- 0.019,0.808,0.685,0.7169811129570007,0.685,0.03198111295700068
Ecoli,970,var,loss,0.5,True,False,0.01,64,0.8418604731559753,0.817 +- 0.03,0.7169811129570007,0.685 +- 0.031,0.817,0.685,0.7169811129570007,0.685,0.03198111295700068
Ecoli,1066,var,avg,1.0,True,False,0.01,64,0.8418604731559753,0.834 +- 0.012,0.7169811129570007,0.685 +- 0.022,0.834,0.685,0.7169811129570007,0.685,0.03198111295700068
Ecoli,699,max,loss,1.0,True,True,0.01,32,0.8319767713546753,0.81 +- 0.017,0.6792452931404114,0.682 +- 0.019,0.81,0.682,0.6792452931404114,0.682,-0.0027547068595886737
Ecoli,5,l1,None,0.0,True,True,0.1,32,0.8290697932243347,0.806 +- 0.019,0.698113203048706,0.682 +- 0.021,0.806,0.682,0.698113203048706,0.682,0.016113203048706004
Ecoli,107,l1,loss,0.5,True,False,0.1,32,0.8418604731559753,0.827 +- 0.021,0.698113203048706,0.682 +- 0.021,0.827,0.682,0.698113203048706,0.682,0.016113203048706004
Ecoli,473,l2,avg,0.5,False,True,0.1,32,0.8284883499145508,0.808 +- 0.021,0.698113203048706,0.682 +- 0.021,0.808,0.682,0.698113203048706,0.682,0.016113203048706004
Ecoli,774,max,avg,1.0,True,True,0.1,64,0.8319767713546753,0.809 +- 0.015,0.698113203048706,0.682 +- 0.026,0.809,0.682,0.698113203048706,0.682,0.016113203048706004
Ecoli,20,l1,None,0.0,False,False,0.001,64,0.8604651093482971,0.827 +- 0.051,0.7169811129570007,0.682 +- 0.057,0.827,0.682,0.7169811129570007,0.682,0.03498111295700068
Ecoli,167,l1,avg,0.0,False,False,0.1,32,0.8465116024017334,0.821 +- 0.032,0.7169811129570007,0.682 +- 0.037,0.821,0.682,0.7169811129570007,0.682,0.03498111295700068
Ecoli,16,l1,None,0.0,False,True,0.01,64,0.8325581550598145,0.81 +- 0.017,0.6792452931404114,0.679 +- 0.023,0.81,0.679,0.6792452931404114,0.679,0.000245293140411329
Ecoli,73,l1,loss,0.0,True,True,0.001,32,0.8348837494850159,0.811 +- 0.019,0.6792452931404114,0.679 +- 0.02,0.811,0.679,0.6792452931404114,0.679,0.000245293140411329
Ecoli,148,l1,avg,0.0,True,True,0.01,64,0.8279069662094116,0.806 +- 0.021,0.6792452931404114,0.679 +- 0.01,0.806,0.679,0.6792452931404114,0.679,0.000245293140411329
Ecoli,449,l2,avg,0.0,False,True,0.1,32,0.8226743936538696,0.801 +- 0.019,0.6792452931404114,0.679 +- 0.01,0.801,0.679,0.6792452931404114,0.679,0.000245293140411329
Ecoli,1074,var,avg,1.0,False,True,0.1,64,0.8279069662094116,0.811 +- 0.018,0.6792452931404114,0.679 +- 0.01,0.811,0.679,0.6792452931404114,0.679,0.000245293140411329
Ecoli,1092,var,mult,0.0,True,False,0.1,64,0.8279069662094116,0.807 +- 0.018,0.6792452931404114,0.679 +- 0.0,0.807,0.679,0.6792452931404114,0.679,0.000245293140411329
Ecoli,438,l2,avg,0.0,True,True,0.1,64,0.8093023300170898,0.786 +- 0.029,0.698113203048706,0.679 +- 0.023,0.786,0.679,0.698113203048706,0.679,0.019113203048706007
Ecoli,453,l2,avg,0.0,False,False,0.01,32,0.8465116024017334,0.817 +- 0.034,0.698113203048706,0.679 +- 0.025,0.817,0.679,0.698113203048706,0.679,0.019113203048706007
Ecoli,809,max,mult,0.0,False,True,0.1,32,0.8168604373931885,0.796 +- 0.019,0.698113203048706,0.679 +- 0.025,0.796,0.679,0.698113203048706,0.679,0.019113203048706007
Ecoli,440,l2,avg,0.0,True,False,0.001,64,0.8651162981987,0.825 +- 0.035,0.7169811129570007,0.679 +- 0.057,0.825,0.679,0.7169811129570007,0.679,0.037981112957000684
Ecoli,504,l2,avg,1.0,False,False,0.1,64,0.8325581550598145,0.814 +- 0.023,0.7169811129570007,0.679 +- 0.027,0.814,0.679,0.7169811129570007,0.679,0.037981112957000684
Ecoli,2,l1,None,0.0,True,True,0.001,64,0.8313953280448914,0.807 +- 0.019,0.6792452931404114,0.677 +- 0.016,0.807,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,3,l1,None,0.0,True,True,0.01,32,0.8325581550598145,0.807 +- 0.02,0.6792452931404114,0.677 +- 0.012,0.807,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,12,l1,None,0.0,True,False,0.1,64,0.8279069662094116,0.802 +- 0.022,0.6792452931404114,0.677 +- 0.007,0.802,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,17,l1,None,0.0,False,True,0.1,32,0.8232558369636536,0.799 +- 0.029,0.6792452931404114,0.677 +- 0.016,0.799,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,25,l1,None,0.5,True,True,0.001,32,0.8377906680107117,0.817 +- 0.019,0.6792452931404114,0.677 +- 0.016,0.817,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,29,l1,None,0.5,True,True,0.1,32,0.819767415523529,0.803 +- 0.017,0.6792452931404114,0.677 +- 0.007,0.803,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,40,l1,None,0.5,False,True,0.01,64,0.8273255825042725,0.81 +- 0.017,0.6792452931404114,0.677 +- 0.016,0.81,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,59,l1,None,1.0,True,False,0.1,32,0.8325581550598145,0.825 +- 0.012,0.6792452931404114,0.677 +- 0.012,0.825,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,63,l1,None,1.0,False,True,0.01,32,0.8215116262435913,0.807 +- 0.014,0.6792452931404114,0.677 +- 0.007,0.807,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,90,l1,loss,0.0,False,True,0.1,64,0.8302325606346129,0.809 +- 0.02,0.6792452931404114,0.677 +- 0.012,0.809,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,101,l1,loss,0.5,True,True,0.1,32,0.8174418807029724,0.801 +- 0.016,0.6792452931404114,0.677 +- 0.007,0.801,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,105,l1,loss,0.5,True,False,0.01,32,0.8372092843055725,0.825 +- 0.018,0.6792452931404114,0.677 +- 0.007,0.825,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,113,l1,loss,0.5,False,True,0.1,32,0.8261628150939941,0.807 +- 0.016,0.6792452931404114,0.677 +- 0.007,0.807,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,133,l1,loss,1.0,False,True,0.001,32,0.8319767713546753,0.812 +- 0.019,0.6792452931404114,0.677 +- 0.016,0.812,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,180,l1,avg,0.5,True,False,0.1,64,0.8279069662094116,0.814 +- 0.014,0.6792452931404114,0.677 +- 0.007,0.814,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,327,l2,None,0.5,False,True,0.01,32,0.8273255825042725,0.806 +- 0.019,0.6792452931404114,0.677 +- 0.012,0.806,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,333,l2,None,0.5,False,False,0.01,32,0.8325581550598145,0.825 +- 0.019,0.6792452931404114,0.677 +- 0.012,0.825,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,366,l2,loss,0.0,True,True,0.1,64,0.8186046481132507,0.798 +- 0.017,0.6792452931404114,0.677 +- 0.007,0.798,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,394,l2,loss,0.5,True,False,0.01,64,0.8372092843055725,0.819 +- 0.018,0.6792452931404114,0.677 +- 0.016,0.819,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,408,l2,loss,0.5,False,False,0.1,64,0.8279069662094116,0.819 +- 0.01,0.6792452931404114,0.677 +- 0.007,0.819,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,462,l2,avg,0.5,True,True,0.1,64,0.8273255825042725,0.806 +- 0.023,0.6792452931404114,0.677 +- 0.012,0.806,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,489,l2,avg,1.0,True,False,0.01,32,0.8372092843055725,0.826 +- 0.011,0.6792452931404114,0.677 +- 0.012,0.826,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,540,l2,mult,0.5,True,False,0.1,64,0.8186046481132507,0.808 +- 0.017,0.6792452931404114,0.677 +- 0.007,0.808,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,589,max,None,0.0,False,True,0.001,32,0.8319767713546753,0.806 +- 0.021,0.6792452931404114,0.677 +- 0.026,0.806,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,613,max,None,0.5,False,True,0.001,32,0.8319767713546753,0.808 +- 0.018,0.6792452931404114,0.677 +- 0.016,0.808,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,649,max,loss,0.0,True,True,0.001,32,0.835465133190155,0.809 +- 0.02,0.6792452931404114,0.677 +- 0.023,0.809,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,660,max,loss,0.0,True,False,0.1,64,0.8279069662094116,0.8 +- 0.023,0.6792452931404114,0.677 +- 0.007,0.8,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,685,max,loss,0.5,False,True,0.001,32,0.8325581550598145,0.809 +- 0.018,0.6792452931404114,0.677 +- 0.016,0.809,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,721,max,avg,0.0,True,True,0.001,32,0.8308139443397522,0.806 +- 0.021,0.6792452931404114,0.677 +- 0.016,0.806,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,733,max,avg,0.0,False,True,0.001,32,0.8279069662094116,0.808 +- 0.02,0.6792452931404114,0.677 +- 0.016,0.808,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,734,max,avg,0.0,False,True,0.001,64,0.8337209224700928,0.806 +- 0.021,0.6792452931404114,0.677 +- 0.012,0.806,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,870,var,None,0.0,True,True,0.1,64,0.8255813717842102,0.806 +- 0.021,0.6792452931404114,0.677 +- 0.016,0.806,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,874,var,None,0.0,True,False,0.01,64,0.8325581550598145,0.815 +- 0.021,0.6792452931404114,0.677 +- 0.027,0.815,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,891,var,None,0.5,True,True,0.01,32,0.8261628150939941,0.806 +- 0.018,0.6792452931404114,0.677 +- 0.012,0.806,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,908,var,None,0.5,False,False,0.001,64,0.8279069662094116,0.821 +- 0.013,0.6792452931404114,0.677 +- 0.016,0.821,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,1009,var,avg,0.0,True,True,0.001,32,0.8261628150939941,0.802 +- 0.022,0.6792452931404114,0.677 +- 0.016,0.802,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,1013,var,avg,0.0,True,True,0.1,32,0.8249999880790709,0.805 +- 0.021,0.6792452931404114,0.677 +- 0.012,0.805,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,1032,var,avg,0.0,False,False,0.1,64,0.8279069662094116,0.804 +- 0.02,0.6792452931404114,0.677 +- 0.007,0.804,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,1073,var,avg,1.0,False,True,0.1,32,0.8284883499145508,0.812 +- 0.019,0.6792452931404114,0.677 +- 0.012,0.812,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,1115,var,mult,0.5,True,False,0.1,32,0.8232558369636536,0.821 +- 0.011,0.6792452931404114,0.677 +- 0.007,0.821,0.677,0.6792452931404114,0.677,0.0022452931404113308
Ecoli,336,l2,None,0.5,False,False,0.1,64,0.8465116024017334,0.833 +- 0.017,0.698113203048706,0.677 +- 0.023,0.833,0.677,0.698113203048706,0.677,0.02111320304870601
Ecoli,26,l1,None,0.5,True,True,0.001,64,0.8302325606346129,0.812 +- 0.018,0.6792452931404114,0.674 +- 0.013,0.812,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,28,l1,None,0.5,True,True,0.01,64,0.8220930099487305,0.805 +- 0.015,0.6792452931404114,0.674 +- 0.013,0.805,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,30,l1,None,0.5,True,True,0.1,64,0.8133720755577087,0.795 +- 0.017,0.6792452931404114,0.674 +- 0.009,0.795,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,36,l1,None,0.5,True,False,0.1,64,0.8279069662094116,0.819 +- 0.01,0.6792452931404114,0.674 +- 0.009,0.819,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,48,l1,None,0.5,False,False,0.1,64,0.8279069662094116,0.816 +- 0.01,0.6792452931404114,0.674 +- 0.009,0.816,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,52,l1,None,1.0,True,True,0.01,64,0.8325581550598145,0.814 +- 0.018,0.6792452931404114,0.674 +- 0.013,0.814,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,109,l1,loss,0.5,False,True,0.001,32,0.8331395387649536,0.813 +- 0.018,0.6792452931404114,0.674 +- 0.013,0.813,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,115,l1,loss,0.5,False,False,0.001,32,0.8418604731559753,0.831 +- 0.017,0.6792452931404114,0.674 +- 0.017,0.831,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,132,l1,loss,1.0,True,False,0.1,64,0.8279069662094116,0.813 +- 0.016,0.6792452931404114,0.674 +- 0.009,0.813,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,160,l1,avg,0.0,False,True,0.01,64,0.8302325606346129,0.807 +- 0.021,0.6792452931404114,0.674 +- 0.017,0.807,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,171,l1,avg,0.5,True,True,0.01,32,0.8348837494850159,0.814 +- 0.021,0.6792452931404114,0.674 +- 0.017,0.814,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,179,l1,avg,0.5,True,False,0.1,32,0.8232558369636536,0.815 +- 0.009,0.6792452931404114,0.674 +- 0.009,0.815,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,184,l1,avg,0.5,False,True,0.01,64,0.819767415523529,0.807 +- 0.014,0.6792452931404114,0.674 +- 0.013,0.807,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,210,l1,avg,1.0,False,True,0.1,64,0.8133720755577087,0.799 +- 0.014,0.6792452931404114,0.674 +- 0.009,0.799,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,217,l1,mult,0.0,True,True,0.001,32,0.8302325606346129,0.807 +- 0.021,0.6792452931404114,0.674 +- 0.017,0.807,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,218,l1,mult,0.0,True,True,0.001,64,0.8331395387649536,0.809 +- 0.023,0.6792452931404114,0.674 +- 0.017,0.809,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,219,l1,mult,0.0,True,True,0.01,32,0.8273255825042725,0.807 +- 0.02,0.6792452931404114,0.674 +- 0.017,0.807,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,270,l1,mult,1.0,True,True,0.1,64,0.819767415523529,0.804 +- 0.016,0.6792452931404114,0.674 +- 0.013,0.804,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,274,l1,mult,1.0,True,False,0.01,64,0.8372092843055725,0.83 +- 0.011,0.6792452931404114,0.674 +- 0.017,0.83,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,280,l1,mult,1.0,False,True,0.01,64,0.8162790536880493,0.802 +- 0.013,0.6792452931404114,0.674 +- 0.009,0.802,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,299,l2,None,0.0,True,False,0.1,32,0.8279069662094116,0.815 +- 0.017,0.6792452931404114,0.674 +- 0.009,0.815,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,312,l2,None,0.0,False,False,0.1,64,0.8232558369636536,0.808 +- 0.019,0.6792452931404114,0.674 +- 0.009,0.808,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,313,l2,None,0.5,True,True,0.001,32,0.8186046481132507,0.804 +- 0.017,0.6792452931404114,0.674 +- 0.013,0.804,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,347,l2,None,1.0,True,False,0.1,32,0.8232558369636536,0.818 +- 0.008,0.6792452931404114,0.674 +- 0.009,0.818,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,352,l2,None,1.0,False,True,0.01,64,0.8279069662094116,0.81 +- 0.018,0.6792452931404114,0.674 +- 0.017,0.81,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,359,l2,None,1.0,False,False,0.1,32,0.8279069662094116,0.819 +- 0.008,0.6792452931404114,0.674 +- 0.009,0.819,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,363,l2,loss,0.0,True,True,0.01,32,0.8273255825042725,0.805 +- 0.019,0.6792452931404114,0.674 +- 0.017,0.805,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,409,l2,loss,1.0,True,True,0.001,32,0.8191860318183899,0.803 +- 0.015,0.6792452931404114,0.674 +- 0.017,0.803,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,410,l2,loss,1.0,True,True,0.001,64,0.8180232644081116,0.803 +- 0.015,0.6792452931404114,0.674 +- 0.013,0.803,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,431,l2,loss,1.0,False,False,0.1,32,0.8232558369636536,0.812 +- 0.015,0.6792452931404114,0.674 +- 0.009,0.812,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,434,l2,avg,0.0,True,True,0.001,64,0.8209302425384521,0.8 +- 0.02,0.6792452931404114,0.674 +- 0.017,0.8,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,444,l2,avg,0.0,True,False,0.1,64,0.8139534592628479,0.807 +- 0.013,0.6792452931404114,0.674 +- 0.009,0.807,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,459,l2,avg,0.5,True,True,0.01,32,0.8249999880790709,0.804 +- 0.014,0.6792452931404114,0.674 +- 0.017,0.804,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,479,l2,avg,0.5,False,False,0.1,32,0.8279069662094116,0.817 +- 0.009,0.6792452931404114,0.674 +- 0.009,0.817,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,480,l2,avg,0.5,False,False,0.1,64,0.8232558369636536,0.819 +- 0.007,0.6792452931404114,0.674 +- 0.009,0.819,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,482,l2,avg,1.0,True,True,0.001,64,0.8226743936538696,0.803 +- 0.018,0.6792452931404114,0.674 +- 0.017,0.803,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,503,l2,avg,1.0,False,False,0.1,32,0.8232558369636536,0.815 +- 0.012,0.6792452931404114,0.674 +- 0.009,0.815,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,516,l2,mult,0.0,True,False,0.1,64,0.8139534592628479,0.801 +- 0.013,0.6792452931404114,0.674 +- 0.009,0.801,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,545,l2,mult,0.5,False,True,0.1,32,0.8162790536880493,0.797 +- 0.021,0.6792452931404114,0.674 +- 0.013,0.797,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,552,l2,mult,0.5,False,False,0.1,64,0.8186046481132507,0.803 +- 0.011,0.6792452931404114,0.674 +- 0.009,0.803,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,555,l2,mult,1.0,True,True,0.01,32,0.8249999880790709,0.805 +- 0.019,0.6792452931404114,0.674 +- 0.017,0.805,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,558,l2,mult,1.0,True,True,0.1,64,0.8145349025726318,0.799 +- 0.016,0.6792452931404114,0.674 +- 0.009,0.799,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,574,l2,mult,1.0,False,False,0.01,64,0.8325581550598145,0.822 +- 0.008,0.6792452931404114,0.674 +- 0.009,0.822,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,576,l2,mult,1.0,False,False,0.1,64,0.8279069662094116,0.821 +- 0.008,0.6792452931404114,0.674 +- 0.009,0.821,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,577,max,None,0.0,True,True,0.001,32,0.8302325606346129,0.807 +- 0.02,0.6792452931404114,0.674 +- 0.017,0.807,0.674,0.6792452931404114,0.674,0.005245293140411333
Ecoli,579,max,None,0.0,True,True,0.01,32,0.8319767713546753,0.809 +- 0.019,0.6792452931404114,0.674 +- 0.017,0.809,0.674,0.6792452931404114,0.674,0.005245293140411333
