dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,full_score,partial_scores_mean,diff_full_partial
Accent,574,l2,mult,1.0,False,False,0.01,64,0.8047618865966797,0.763 +- 0.037,0.7547169923782349,0.75 +- 0.028,0.763,0.75,0.7547169923782349,0.75,0.004716992378234863
Accent,921,var,None,1.0,True,False,0.01,32,0.8333333134651184,0.802 +- 0.019,0.7547169923782349,0.75 +- 0.019,0.802,0.75,0.7547169923782349,0.75,0.004716992378234863
Accent,145,l1,avg,0.0,True,True,0.001,32,0.8087912201881409,0.758 +- 0.029,0.7735849022865295,0.75 +- 0.027,0.758,0.75,0.7735849022865295,0.75,0.02358490228652954
Accent,417,l2,loss,1.0,True,False,0.01,32,0.8238095045089722,0.788 +- 0.025,0.7735849022865295,0.75 +- 0.027,0.788,0.75,0.7735849022865295,0.75,0.02358490228652954
Accent,471,l2,avg,0.5,False,True,0.01,32,0.8501831293106079,0.803 +- 0.023,0.7735849022865295,0.75 +- 0.023,0.803,0.75,0.7735849022865295,0.75,0.02358490228652954
Accent,615,max,None,0.5,False,True,0.01,32,0.7937728762626648,0.75 +- 0.022,0.7735849022865295,0.755 +- 0.024,0.75,0.755,0.7735849022865295,0.75,0.02358490228652954
Accent,793,max,mult,0.0,True,True,0.001,32,0.7937728762626648,0.75 +- 0.031,0.7735849022865295,0.752 +- 0.033,0.75,0.752,0.7735849022865295,0.75,0.02358490228652954
Accent,612,max,None,0.5,True,False,0.1,64,0.7904762029647827,0.75 +- 0.012,0.7924528121948242,0.753 +- 0.034,0.75,0.753,0.7904762029647827,0.75,0.040476202964782715
Accent,157,l1,avg,0.0,False,True,0.001,32,0.7923076748847961,0.75 +- 0.033,0.7924528121948242,0.756 +- 0.035,0.75,0.756,0.7923076748847961,0.75,0.04230767488479614
Accent,220,l1,mult,0.0,True,True,0.01,64,0.8260073065757751,0.772 +- 0.036,0.7924528121948242,0.75 +- 0.039,0.772,0.75,0.7924528121948242,0.75,0.04245281219482422
Accent,792,max,avg,1.0,False,False,0.1,64,0.8523809313774109,0.782 +- 0.026,0.7924528121948242,0.75 +- 0.031,0.782,0.75,0.7924528121948242,0.75,0.04245281219482422
Accent,887,var,None,0.0,False,False,0.1,32,0.8000000119209291,0.75 +- 0.038,0.8113207817077637,0.792 +- 0.031,0.75,0.792,0.8000000119209291,0.75,0.050000011920929066
Accent,673,max,loss,0.5,True,True,0.001,32,0.7919414043426514,0.749 +- 0.024,0.7547169923782349,0.75 +- 0.039,0.749,0.75,0.7547169923782349,0.749,0.005716992378234864
Accent,498,l2,avg,1.0,False,True,0.1,64,0.7732600569725037,0.749 +- 0.009,0.7735849022865295,0.756 +- 0.022,0.749,0.756,0.7732600569725037,0.749,0.024260056972503663
Accent,758,max,avg,0.5,False,True,0.001,64,0.7904762029647827,0.749 +- 0.025,0.7735849022865295,0.753 +- 0.033,0.749,0.753,0.7735849022865295,0.749,0.024584902286529542
Accent,545,l2,mult,0.5,False,True,0.1,32,0.776190459728241,0.749 +- 0.011,0.8113207817077637,0.775 +- 0.025,0.749,0.775,0.776190459728241,0.749,0.027190459728240968
Accent,1084,var,mult,0.0,True,True,0.01,64,0.7882784008979797,0.749 +- 0.027,0.7924528121948242,0.766 +- 0.031,0.749,0.766,0.7882784008979797,0.749,0.03927840089797974
Accent,315,l2,None,0.5,True,True,0.01,32,0.8267399072647095,0.781 +- 0.023,0.7358490824699402,0.748 +- 0.046,0.781,0.748,0.7358490824699402,0.748,-0.012150917530059813
Accent,367,l2,loss,0.0,True,False,0.001,32,0.8476190567016602,0.796 +- 0.036,0.7735849022865295,0.748 +- 0.044,0.796,0.748,0.7735849022865295,0.748,0.025584902286529543
Accent,502,l2,avg,1.0,False,False,0.01,64,0.8857142925262451,0.826 +- 0.031,0.7735849022865295,0.748 +- 0.036,0.826,0.748,0.7735849022865295,0.748,0.025584902286529543
Accent,682,max,loss,0.5,True,False,0.01,64,0.9047619104385376,0.831 +- 0.034,0.7735849022865295,0.748 +- 0.036,0.831,0.748,0.7735849022865295,0.748,0.025584902286529543
Accent,979,var,loss,0.5,False,False,0.001,32,0.8095238208770752,0.773 +- 0.024,0.7735849022865295,0.748 +- 0.03,0.773,0.748,0.7735849022865295,0.748,0.025584902286529543
Accent,112,l1,loss,0.5,False,True,0.01,64,0.7805860638618469,0.748 +- 0.012,0.849056601524353,0.794 +- 0.024,0.748,0.794,0.7805860638618469,0.748,0.032586063861846926
Accent,77,l1,loss,0.0,True,True,0.1,32,0.7875458002090454,0.748 +- 0.029,0.8301886916160583,0.785 +- 0.035,0.748,0.785,0.7875458002090454,0.748,0.03954580020904541
Accent,642,max,None,1.0,False,True,0.1,64,0.7882784008979797,0.748 +- 0.018,0.8113207817077637,0.781 +- 0.035,0.748,0.781,0.7882784008979797,0.748,0.04027840089797974
Accent,805,max,mult,0.0,False,True,0.001,32,0.8117216229438782,0.759 +- 0.027,0.7924528121948242,0.748 +- 0.03,0.759,0.748,0.7924528121948242,0.748,0.04445281219482422
Accent,1117,var,mult,0.5,False,True,0.001,32,0.8102564215660095,0.772 +- 0.02,0.7358490824699402,0.747 +- 0.024,0.772,0.747,0.7358490824699402,0.747,-0.011150917530059812
Accent,697,max,loss,1.0,True,True,0.001,32,0.7886446714401245,0.747 +- 0.022,0.7547169923782349,0.761 +- 0.027,0.747,0.761,0.7547169923782349,0.747,0.007716992378234866
Accent,935,var,None,1.0,False,False,0.1,32,0.7714285850524902,0.753 +- 0.013,0.7547169923782349,0.747 +- 0.014,0.753,0.747,0.7547169923782349,0.747,0.007716992378234866
Accent,540,l2,mult,0.5,True,False,0.1,64,0.7714285850524902,0.747 +- 0.022,0.8113207817077637,0.788 +- 0.029,0.747,0.788,0.7714285850524902,0.747,0.024428585052490237
Accent,166,l1,avg,0.0,False,False,0.01,64,0.8238095045089722,0.759 +- 0.045,0.7735849022865295,0.747 +- 0.033,0.759,0.747,0.7735849022865295,0.747,0.026584902286529544
Accent,400,l2,loss,0.5,False,True,0.01,64,0.7879120707511902,0.747 +- 0.028,0.7735849022865295,0.77 +- 0.039,0.747,0.77,0.7735849022865295,0.747,0.026584902286529544
Accent,494,l2,avg,1.0,False,True,0.001,64,0.7824175953865051,0.751 +- 0.022,0.7735849022865295,0.747 +- 0.03,0.751,0.747,0.7735849022865295,0.747,0.026584902286529544
Accent,567,l2,mult,1.0,False,True,0.01,32,0.7813186645507812,0.747 +- 0.028,0.7735849022865295,0.777 +- 0.029,0.747,0.777,0.7735849022865295,0.747,0.026584902286529544
Accent,360,l2,None,1.0,False,False,0.1,64,0.776190459728241,0.747 +- 0.017,0.7924528121948242,0.761 +- 0.025,0.747,0.761,0.776190459728241,0.747,0.02919045972824097
Accent,234,l1,mult,0.0,False,True,0.1,64,0.7813186645507812,0.747 +- 0.019,0.8301886916160583,0.799 +- 0.029,0.747,0.799,0.7813186645507812,0.747,0.03431866455078125
Accent,749,max,avg,0.5,True,True,0.1,32,0.7831501960754395,0.747 +- 0.017,0.8679245114326477,0.772 +- 0.032,0.747,0.772,0.7831501960754395,0.747,0.036150196075439456
Accent,373,l2,loss,0.0,False,True,0.001,32,0.7886446714401245,0.747 +- 0.032,0.7924528121948242,0.747 +- 0.044,0.747,0.747,0.7886446714401245,0.747,0.041644671440124514
Accent,78,l1,loss,0.0,True,True,0.1,64,0.7897436022758484,0.747 +- 0.027,0.8113207817077637,0.772 +- 0.034,0.747,0.772,0.7897436022758484,0.747,0.04274360227584839
Accent,361,l2,loss,0.0,True,True,0.001,32,0.7904762029647827,0.747 +- 0.026,0.8113207817077637,0.785 +- 0.026,0.747,0.785,0.7904762029647827,0.747,0.04347620296478272
Accent,564,l2,mult,1.0,True,False,0.1,64,0.8476190567016602,0.816 +- 0.019,0.7924528121948242,0.747 +- 0.039,0.816,0.747,0.7924528121948242,0.747,0.04545281219482422
Accent,670,max,loss,0.0,False,False,0.01,64,0.8285714387893677,0.775 +- 0.043,0.7924528121948242,0.747 +- 0.033,0.775,0.747,0.7924528121948242,0.747,0.04545281219482422
Accent,1039,var,avg,0.5,True,False,0.001,32,0.7952380776405334,0.752 +- 0.025,0.7924528121948242,0.747 +- 0.045,0.752,0.747,0.7924528121948242,0.747,0.04545281219482422
Accent,1053,var,avg,0.5,False,False,0.01,32,0.8285714387893677,0.792 +- 0.028,0.7924528121948242,0.747 +- 0.025,0.792,0.747,0.7924528121948242,0.747,0.04545281219482422
Accent,88,l1,loss,0.0,False,True,0.01,64,0.7945054769515991,0.747 +- 0.031,0.8113207817077637,0.775 +- 0.047,0.747,0.775,0.7945054769515991,0.747,0.047505476951599124
Accent,482,l2,avg,1.0,True,True,0.001,64,0.7780219912528992,0.746 +- 0.013,0.8113207817077637,0.786 +- 0.035,0.746,0.786,0.7780219912528992,0.746,0.032021991252899173
Accent,1030,var,avg,0.0,False,False,0.01,64,0.7904762029647827,0.746 +- 0.026,0.8113207817077637,0.777 +- 0.033,0.746,0.777,0.7904762029647827,0.746,0.04447620296478272
Accent,74,l1,loss,0.0,True,True,0.001,64,0.7941392064094543,0.75 +- 0.02,0.7358490824699402,0.745 +- 0.022,0.75,0.745,0.7358490824699402,0.745,-0.00915091753005981
Accent,466,l2,avg,0.5,True,False,0.01,64,0.8285714387893677,0.788 +- 0.033,0.7358490824699402,0.745 +- 0.02,0.788,0.745,0.7358490824699402,0.745,-0.00915091753005981
Accent,500,l2,avg,1.0,False,False,0.001,64,0.776190459728241,0.746 +- 0.028,0.7547169923782349,0.745 +- 0.029,0.746,0.745,0.7547169923782349,0.745,0.009716992378234868
Accent,718,max,loss,1.0,False,False,0.01,64,0.8476190567016602,0.794 +- 0.033,0.7547169923782349,0.745 +- 0.042,0.794,0.745,0.7547169923782349,0.745,0.009716992378234868
Accent,934,var,None,1.0,False,False,0.01,64,0.7809523940086365,0.757 +- 0.025,0.7547169923782349,0.745 +- 0.037,0.757,0.745,0.7547169923782349,0.745,0.009716992378234868
Accent,1023,var,avg,0.0,False,True,0.01,32,0.791208803653717,0.749 +- 0.033,0.7547169923782349,0.745 +- 0.047,0.749,0.745,0.7547169923782349,0.745,0.009716992378234868
Accent,354,l2,None,1.0,False,True,0.1,64,0.7714285850524902,0.745 +- 0.013,0.7924528121948242,0.772 +- 0.018,0.745,0.772,0.7714285850524902,0.745,0.02642858505249024
Accent,324,l2,None,0.5,True,False,0.1,64,0.8380952477455139,0.8 +- 0.038,0.7735849022865295,0.745 +- 0.024,0.8,0.745,0.7735849022865295,0.745,0.028584902286529545
Accent,468,l2,avg,0.5,True,False,0.1,64,0.8047618865966797,0.772 +- 0.02,0.7735849022865295,0.745 +- 0.032,0.772,0.745,0.7735849022865295,0.745,0.028584902286529545
Accent,624,max,None,0.5,False,False,0.1,64,0.8428571224212646,0.763 +- 0.032,0.7735849022865295,0.745 +- 0.021,0.763,0.745,0.7735849022865295,0.745,0.028584902286529545
Accent,721,max,avg,0.0,True,True,0.001,32,0.79340660572052,0.745 +- 0.031,0.7735849022865295,0.753 +- 0.036,0.745,0.753,0.7735849022865295,0.745,0.028584902286529545
Accent,1070,var,avg,1.0,False,True,0.001,64,0.7776556611061096,0.751 +- 0.016,0.7735849022865295,0.745 +- 0.024,0.751,0.745,0.7735849022865295,0.745,0.028584902286529545
Accent,1125,var,mult,0.5,False,False,0.01,32,0.8095238208770752,0.765 +- 0.034,0.7735849022865295,0.745 +- 0.031,0.765,0.745,0.7735849022865295,0.745,0.028584902286529545
Accent,588,max,None,0.0,True,False,0.1,64,0.8571428656578064,0.784 +- 0.05,0.7924528121948242,0.745 +- 0.043,0.784,0.745,0.7924528121948242,0.745,0.04745281219482422
Accent,669,max,loss,0.0,False,False,0.01,32,0.8904761672019958,0.805 +- 0.046,0.7924528121948242,0.745 +- 0.055,0.805,0.745,0.7924528121948242,0.745,0.04745281219482422
Accent,509,l2,mult,0.0,True,True,0.1,32,0.7974358797073364,0.745 +- 0.028,0.8301886916160583,0.788 +- 0.034,0.745,0.788,0.7974358797073364,0.745,0.05243587970733643
Accent,526,l2,mult,0.0,False,False,0.01,64,0.8095238208770752,0.745 +- 0.056,0.8113207817077637,0.767 +- 0.066,0.745,0.767,0.8095238208770752,0.745,0.0645238208770752
Accent,676,max,loss,0.5,True,True,0.01,64,0.8582417368888855,0.805 +- 0.02,0.8113207817077637,0.745 +- 0.036,0.805,0.745,0.8113207817077637,0.745,0.06632078170776368
Accent,146,l1,avg,0.0,True,True,0.001,64,0.7846153974533081,0.744 +- 0.026,0.7547169923782349,0.747 +- 0.026,0.744,0.747,0.7547169923782349,0.744,0.010716992378234869
Accent,289,l2,None,0.0,True,True,0.001,32,0.8194139003753662,0.769 +- 0.027,0.7547169923782349,0.744 +- 0.031,0.769,0.744,0.7547169923782349,0.744,0.010716992378234869
Accent,541,l2,mult,0.5,False,True,0.001,32,0.7842490673065186,0.747 +- 0.025,0.7547169923782349,0.744 +- 0.027,0.747,0.744,0.7547169923782349,0.744,0.010716992378234869
Accent,999,var,loss,1.0,False,True,0.01,32,0.8062270879745483,0.774 +- 0.02,0.7547169923782349,0.744 +- 0.037,0.774,0.744,0.7547169923782349,0.744,0.010716992378234869
Accent,418,l2,loss,1.0,True,False,0.01,64,0.7714285850524902,0.744 +- 0.016,0.7735849022865295,0.745 +- 0.034,0.744,0.745,0.7714285850524902,0.744,0.02742858505249024
Accent,183,l1,avg,0.5,False,True,0.01,32,0.773992657661438,0.744 +- 0.018,0.7735849022865295,0.759 +- 0.022,0.744,0.759,0.7735849022865295,0.744,0.029584902286529546
Accent,766,max,avg,0.5,False,False,0.01,64,0.8428571224212646,0.777 +- 0.038,0.7735849022865295,0.744 +- 0.03,0.777,0.744,0.7735849022865295,0.744,0.029584902286529546
Accent,777,max,avg,1.0,True,False,0.01,32,0.8714285492897034,0.8 +- 0.018,0.7735849022865295,0.744 +- 0.032,0.8,0.744,0.7735849022865295,0.744,0.029584902286529546
Accent,967,var,loss,0.5,True,False,0.001,32,0.7857142686843872,0.752 +- 0.029,0.7735849022865295,0.744 +- 0.02,0.752,0.744,0.7735849022865295,0.744,0.029584902286529546
Accent,341,l2,None,1.0,True,True,0.1,32,0.776190459728241,0.744 +- 0.03,0.9056603908538818,0.851 +- 0.022,0.744,0.851,0.776190459728241,0.744,0.03219045972824097
Accent,28,l1,None,0.5,True,True,0.01,64,0.7765567898750305,0.744 +- 0.016,0.8113207817077637,0.78 +- 0.018,0.744,0.78,0.7765567898750305,0.744,0.03255678987503052
Accent,657,max,loss,0.0,True,False,0.01,32,0.7809523940086365,0.744 +- 0.042,0.7924528121948242,0.767 +- 0.046,0.744,0.767,0.7809523940086365,0.744,0.03695239400863648
Accent,453,l2,avg,0.0,False,False,0.01,32,0.8095238208770752,0.761 +- 0.039,0.7924528121948242,0.744 +- 0.039,0.761,0.744,0.7924528121948242,0.744,0.048452812194824224
Accent,802,max,mult,0.0,True,False,0.01,64,0.9190475940704346,0.827 +- 0.047,0.8301886916160583,0.744 +- 0.051,0.827,0.744,0.8301886916160583,0.744,0.08618869161605835
Accent,1028,var,avg,0.0,False,False,0.001,64,0.7666666507720947,0.743 +- 0.026,0.8113207817077637,0.752 +- 0.019,0.743,0.752,0.7666666507720947,0.743,0.023666650772094733
Accent,1033,var,avg,0.5,True,True,0.001,32,0.7750915884971619,0.743 +- 0.01,0.8301886916160583,0.772 +- 0.037,0.743,0.772,0.7750915884971619,0.743,0.03209158849716187
Accent,34,l1,None,0.5,True,False,0.01,64,0.776190459728241,0.743 +- 0.025,0.7924528121948242,0.767 +- 0.029,0.743,0.767,0.776190459728241,0.743,0.03319045972824097
Accent,807,max,mult,0.0,False,True,0.01,32,0.7849816679954529,0.743 +- 0.02,0.7924528121948242,0.747 +- 0.04,0.743,0.747,0.7849816679954529,0.743,0.04198166799545289
Accent,859,max,mult,1.0,False,False,0.001,32,0.8000000119209291,0.743 +- 0.032,0.7924528121948242,0.759 +- 0.032,0.743,0.759,0.7924528121948242,0.743,0.049452812194824225
Accent,505,l2,mult,0.0,True,True,0.001,32,0.8197802305221558,0.769 +- 0.026,0.7547169923782349,0.742 +- 0.035,0.769,0.742,0.7547169923782349,0.742,0.01271699237823487
Accent,674,max,loss,0.5,True,True,0.001,64,0.8479853272438049,0.795 +- 0.023,0.7547169923782349,0.742 +- 0.028,0.795,0.742,0.7547169923782349,0.742,0.01271699237823487
Accent,838,max,mult,0.5,False,False,0.01,64,0.8333333134651184,0.778 +- 0.034,0.7547169923782349,0.742 +- 0.026,0.778,0.742,0.7547169923782349,0.742,0.01271699237823487
Accent,933,var,None,1.0,False,False,0.01,32,0.7809523940086365,0.75 +- 0.022,0.7547169923782349,0.742 +- 0.019,0.75,0.742,0.7547169923782349,0.742,0.01271699237823487
Accent,703,max,loss,1.0,True,False,0.001,32,0.7809523940086365,0.742 +- 0.02,0.7735849022865295,0.756 +- 0.032,0.742,0.756,0.7735849022865295,0.742,0.03158490228652955
Accent,1041,var,avg,0.5,True,False,0.01,32,0.8095238208770752,0.768 +- 0.037,0.7735849022865295,0.742 +- 0.042,0.768,0.742,0.7735849022865295,0.742,0.03158490228652955
Accent,434,l2,avg,0.0,True,True,0.001,64,0.7875458002090454,0.742 +- 0.028,0.8113207817077637,0.77 +- 0.051,0.742,0.77,0.7875458002090454,0.742,0.04554580020904542
Accent,381,l2,loss,0.0,False,False,0.01,32,0.8047618865966797,0.742 +- 0.035,0.7924528121948242,0.744 +- 0.03,0.742,0.744,0.7924528121948242,0.742,0.050452812194824226
Accent,744,max,avg,0.0,False,False,0.1,64,0.8809523582458496,0.798 +- 0.048,0.7924528121948242,0.742 +- 0.058,0.798,0.742,0.7924528121948242,0.742,0.050452812194824226
Accent,771,max,avg,1.0,True,True,0.01,32,0.8135530948638916,0.767 +- 0.022,0.7358490824699402,0.741 +- 0.026,0.767,0.741,0.7358490824699402,0.741,-0.0051509175300598065
Accent,853,max,mult,1.0,False,True,0.001,32,0.7970696091651917,0.752 +- 0.021,0.7358490824699402,0.741 +- 0.033,0.752,0.741,0.7358490824699402,0.741,-0.0051509175300598065
Accent,95,l1,loss,0.0,False,False,0.1,32,0.8142856955528259,0.764 +- 0.039,0.7547169923782349,0.741 +- 0.022,0.764,0.741,0.7547169923782349,0.741,0.013716992378234871
Accent,499,l2,avg,1.0,False,False,0.001,32,0.7857142686843872,0.75 +- 0.022,0.7547169923782349,0.741 +- 0.026,0.75,0.741,0.7547169923782349,0.741,0.013716992378234871
Accent,543,l2,mult,0.5,False,True,0.01,32,0.7805860638618469,0.743 +- 0.025,0.7547169923782349,0.741 +- 0.022,0.743,0.741,0.7547169923782349,0.741,0.013716992378234871
Accent,919,var,None,1.0,True,False,0.001,32,0.7571428418159485,0.741 +- 0.024,0.7547169923782349,0.741 +- 0.017,0.741,0.741,0.7547169923782349,0.741,0.013716992378234871
Accent,9,l1,None,0.0,True,False,0.01,32,0.8761904835700989,0.795 +- 0.045,0.7735849022865295,0.741 +- 0.032,0.795,0.741,0.7735849022865295,0.741,0.03258490228652955
Accent,96,l1,loss,0.0,False,False,0.1,64,0.8000000119209291,0.745 +- 0.036,0.7735849022865295,0.741 +- 0.045,0.745,0.741,0.7735849022865295,0.741,0.03258490228652955
Accent,304,l2,None,0.0,False,True,0.01,64,0.7893772721290588,0.741 +- 0.035,0.7735849022865295,0.75 +- 0.023,0.741,0.75,0.7735849022865295,0.741,0.03258490228652955
Accent,645,max,None,1.0,False,False,0.01,32,0.8380952477455139,0.773 +- 0.03,0.7735849022865295,0.741 +- 0.027,0.773,0.741,0.7735849022865295,0.741,0.03258490228652955
Accent,916,var,None,1.0,True,True,0.01,64,0.8208791017532349,0.793 +- 0.01,0.7735849022865295,0.741 +- 0.039,0.793,0.741,0.7735849022865295,0.741,0.03258490228652955
Accent,1072,var,avg,1.0,False,True,0.01,64,0.8109890222549438,0.779 +- 0.021,0.7735849022865295,0.741 +- 0.021,0.779,0.741,0.7735849022865295,0.741,0.03258490228652955
Accent,305,l2,None,0.0,False,True,0.1,32,0.7765567898750305,0.741 +- 0.03,0.849056601524353,0.816 +- 0.035,0.741,0.816,0.7765567898750305,0.741,0.035556789875030526
Accent,654,max,loss,0.0,True,True,0.1,64,0.7776556611061096,0.741 +- 0.016,0.8301886916160583,0.785 +- 0.021,0.741,0.785,0.7776556611061096,0.741,0.03665566110610963
Accent,590,max,None,0.0,False,True,0.001,64,0.7857142686843872,0.741 +- 0.03,0.7924528121948242,0.755 +- 0.033,0.741,0.755,0.7857142686843872,0.741,0.044714268684387215
Accent,444,l2,avg,0.0,True,False,0.1,64,0.8238095045089722,0.76 +- 0.041,0.7924528121948242,0.741 +- 0.042,0.76,0.741,0.7924528121948242,0.741,0.05145281219482423
Accent,717,max,loss,1.0,False,False,0.01,32,0.8190476298332214,0.774 +- 0.021,0.7924528121948242,0.741 +- 0.046,0.774,0.741,0.7924528121948242,0.741,0.05145281219482423
Accent,586,max,None,0.0,True,False,0.01,64,0.8571428656578064,0.762 +- 0.056,0.8113207817077637,0.741 +- 0.043,0.762,0.741,0.8113207817077637,0.741,0.07032078170776368
Accent,943,var,loss,0.0,True,False,0.001,32,0.7714285850524902,0.74 +- 0.031,0.7735849022865295,0.753 +- 0.032,0.74,0.753,0.7714285850524902,0.74,0.03142858505249024
Accent,1098,var,mult,0.0,False,True,0.1,64,0.7798534631729126,0.74 +- 0.015,0.8113207817077637,0.786 +- 0.024,0.74,0.786,0.7798534631729126,0.74,0.03985346317291261
Accent,780,max,avg,1.0,True,False,0.1,64,0.7809523940086365,0.74 +- 0.011,0.8113207817077637,0.766 +- 0.025,0.74,0.766,0.7809523940086365,0.74,0.040952394008636483
Accent,666,max,loss,0.0,False,True,0.1,64,0.7816849946975708,0.74 +- 0.026,0.8113207817077637,0.755 +- 0.033,0.74,0.755,0.7816849946975708,0.74,0.04168499469757081
Accent,638,max,None,1.0,False,True,0.001,64,0.7838827967643738,0.74 +- 0.024,0.7924528121948242,0.755 +- 0.031,0.74,0.755,0.7838827967643738,0.74,0.04388279676437379
Accent,218,l1,mult,0.0,True,True,0.001,64,0.7853479981422424,0.739 +- 0.03,0.7358490824699402,0.739 +- 0.022,0.739,0.739,0.7358490824699402,0.739,-0.0031509175300598047
Accent,685,max,loss,0.5,False,True,0.001,32,0.7992674112319946,0.753 +- 0.025,0.7358490824699402,0.739 +- 0.032,0.753,0.739,0.7358490824699402,0.739,-0.0031509175300598047
Accent,314,l2,None,0.5,True,True,0.001,64,0.8029304146766663,0.765 +- 0.023,0.7547169923782349,0.739 +- 0.029,0.765,0.739,0.7547169923782349,0.739,0.015716992378234873
Accent,1005,var,loss,1.0,False,False,0.01,32,0.7952380776405334,0.761 +- 0.021,0.7547169923782349,0.739 +- 0.025,0.761,0.739,0.7547169923782349,0.739,0.015716992378234873
Accent,461,l2,avg,0.5,True,True,0.1,32,0.7681318521499634,0.739 +- 0.029,0.8301886916160583,0.797 +- 0.026,0.739,0.797,0.7681318521499634,0.739,0.02913185214996339
Accent,570,l2,mult,1.0,False,True,0.1,64,0.7681318521499634,0.739 +- 0.017,0.8113207817077637,0.789 +- 0.022,0.739,0.789,0.7681318521499634,0.739,0.02913185214996339
Accent,291,l2,None,0.0,True,True,0.01,32,0.7893772721290588,0.739 +- 0.031,0.7735849022865295,0.752 +- 0.035,0.739,0.752,0.7735849022865295,0.739,0.03458490228652955
Accent,754,max,avg,0.5,True,False,0.01,64,0.8476190567016602,0.772 +- 0.027,0.7735849022865295,0.739 +- 0.038,0.772,0.739,0.7735849022865295,0.739,0.03458490228652955
Accent,778,max,avg,1.0,True,False,0.01,64,0.8619047403335571,0.788 +- 0.029,0.7735849022865295,0.739 +- 0.038,0.788,0.739,0.7735849022865295,0.739,0.03458490228652955
Accent,789,max,avg,1.0,False,False,0.01,32,0.8476190567016602,0.785 +- 0.027,0.7735849022865295,0.739 +- 0.028,0.785,0.739,0.7735849022865295,0.739,0.03458490228652955
Accent,732,max,avg,0.0,True,False,0.1,64,0.7952380776405334,0.739 +- 0.036,0.8301886916160583,0.769 +- 0.05,0.739,0.769,0.7952380776405334,0.739,0.05623807764053346
Accent,969,var,loss,0.5,True,False,0.01,32,0.7809523940086365,0.738 +- 0.032,0.7358490824699402,0.739 +- 0.034,0.738,0.739,0.7358490824699402,0.738,-0.002150917530059804
Accent,422,l2,loss,1.0,False,True,0.001,64,0.767399251461029,0.738 +- 0.01,0.8113207817077637,0.772 +- 0.032,0.738,0.772,0.767399251461029,0.738,0.029399251461029063
Accent,330,l2,None,0.5,False,True,0.1,64,0.7703296542167664,0.738 +- 0.019,0.7924528121948242,0.78 +- 0.021,0.738,0.78,0.7703296542167664,0.738,0.03232965421676637
Accent,544,l2,mult,0.5,False,True,0.01,64,0.7725274562835693,0.738 +- 0.029,0.8113207817077637,0.774 +- 0.049,0.738,0.774,0.7725274562835693,0.738,0.03452745628356935
Accent,484,l2,avg,1.0,True,True,0.01,64,0.7732600569725037,0.738 +- 0.026,0.7735849022865295,0.75 +- 0.021,0.738,0.75,0.7732600569725037,0.738,0.03526005697250367
Accent,806,max,mult,0.0,False,True,0.001,64,0.7813186645507812,0.738 +- 0.031,0.7735849022865295,0.744 +- 0.043,0.738,0.744,0.7735849022865295,0.738,0.03558490228652955
Accent,614,max,None,0.5,False,True,0.001,64,0.7750915884971619,0.738 +- 0.024,0.7924528121948242,0.744 +- 0.028,0.738,0.744,0.7750915884971619,0.738,0.037091588497161876
Accent,748,max,avg,0.5,True,True,0.01,64,0.7750915884971619,0.738 +- 0.011,0.8113207817077637,0.774 +- 0.028,0.738,0.774,0.7750915884971619,0.738,0.037091588497161876
Accent,635,max,None,1.0,True,False,0.1,32,0.7857142686843872,0.738 +- 0.015,0.7924528121948242,0.769 +- 0.022,0.738,0.769,0.7857142686843872,0.738,0.04771426868438722
Accent,542,l2,mult,0.5,False,True,0.001,64,0.7989010810852051,0.756 +- 0.028,0.7358490824699402,0.737 +- 0.021,0.756,0.737,0.7358490824699402,0.737,-0.001150917530059803
Accent,765,max,avg,0.5,False,False,0.01,32,0.8190476298332214,0.772 +- 0.026,0.7358490824699402,0.737 +- 0.027,0.772,0.737,0.7358490824699402,0.737,-0.001150917530059803
Accent,39,l1,None,0.5,False,True,0.01,32,0.7871794700622559,0.753 +- 0.029,0.7547169923782349,0.737 +- 0.028,0.753,0.737,0.7547169923782349,0.737,0.017716992378234875
Accent,160,l1,avg,0.0,False,True,0.01,64,0.7981684803962708,0.754 +- 0.032,0.7547169923782349,0.737 +- 0.025,0.754,0.737,0.7547169923782349,0.737,0.017716992378234875
Accent,534,l2,mult,0.5,True,True,0.1,64,0.7970696091651917,0.756 +- 0.033,0.7547169923782349,0.737 +- 0.036,0.756,0.737,0.7547169923782349,0.737,0.017716992378234875
Accent,487,l2,avg,1.0,True,False,0.001,32,0.7619047760963441,0.737 +- 0.019,0.7924528121948242,0.739 +- 0.046,0.737,0.739,0.7619047760963441,0.737,0.024904776096344117
Accent,495,l2,avg,1.0,False,True,0.01,32,0.7688644528388977,0.743 +- 0.023,0.7735849022865295,0.737 +- 0.021,0.743,0.737,0.7688644528388977,0.737,0.03186445283889772
Accent,27,l1,None,0.5,True,True,0.01,32,0.7703296542167664,0.737 +- 0.028,0.7924528121948242,0.777 +- 0.026,0.737,0.777,0.7703296542167664,0.737,0.03332965421676637
Accent,171,l1,avg,0.5,True,True,0.01,32,0.805494487285614,0.769 +- 0.028,0.7735849022865295,0.737 +- 0.029,0.769,0.737,0.7735849022865295,0.737,0.03658490228652955
