dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,full_score,partial_score,partial_scores_mean,diff_full_partial
Iris,690,l2,loss,2.0,False,True,0.1,64,1.0,0.958 +- 0.029,0.958,0.04200000000000004
Iris,1014,max,None,1.0,True,True,0.1,64,1.0,0.958 +- 0.0,0.958,0.04200000000000004
Iris,1589,var,loss,0.5,True,True,0.1,32,1.0,0.958 +- 0.029,0.958,0.04200000000000004
Iris,1613,var,loss,1.0,True,True,0.1,32,1.0,0.958 +- 0.029,0.958,0.04200000000000004
Iris,1053,max,None,2.0,False,False,0.01,32,0.875,0.948 +- 0.035,0.948,-0.07299999999999995
Iris,1392,max,mult,1.0,False,False,0.1,64,0.9166666865348816,0.948 +- 0.018,0.948,-0.03133331346511836
Iris,1536,var,None,2.0,False,False,0.1,64,0.9166666865348816,0.948 +- 0.035,0.948,-0.03133331346511836
Iris,1547,var,None,5.0,True,False,0.1,32,0.9166666865348816,0.948 +- 0.018,0.948,-0.03133331346511836
Iris,1761,var,avg,2.0,True,False,0.01,32,0.9166666865348816,0.948 +- 0.035,0.948,-0.03133331346511836
Iris,1,l1,None,0.0,True,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,4,l1,None,0.0,True,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,5,l1,None,0.0,True,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,13,l1,None,0.0,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,17,l1,None,0.0,False,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,41,l1,None,0.5,False,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,42,l1,None,0.5,False,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,52,l1,None,1.0,True,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,122,l1,loss,0.0,True,True,0.001,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,125,l1,loss,0.0,True,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,126,l1,loss,0.0,True,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,133,l1,loss,0.0,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,137,l1,loss,0.0,False,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,138,l1,loss,0.0,False,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,150,l1,loss,0.5,True,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,241,l1,avg,0.0,True,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,244,l1,avg,0.0,True,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,251,l1,avg,0.0,True,False,0.1,32,0.9583333134651184,0.948 +- 0.045,0.948,0.010333313465118454
Iris,253,l1,avg,0.0,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,281,l1,avg,0.5,False,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,309,l1,avg,1.0,False,False,0.01,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,365,l1,mult,0.0,True,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,366,l1,mult,0.0,True,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,373,l1,mult,0.0,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,378,l1,mult,0.0,False,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,390,l1,mult,0.5,True,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,397,l1,mult,0.5,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,412,l1,mult,1.0,True,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,481,l2,None,0.0,True,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,484,l2,None,0.0,True,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,485,l2,None,0.0,True,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,493,l2,None,0.0,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,497,l2,None,0.0,False,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,533,l2,None,1.0,True,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,537,l2,None,1.0,True,False,0.01,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,538,l2,None,1.0,True,False,0.01,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,540,l2,None,1.0,True,False,0.1,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,549,l2,None,1.0,False,False,0.01,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,551,l2,None,1.0,False,False,0.1,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,552,l2,None,1.0,False,False,0.1,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,563,l2,None,2.0,True,False,0.1,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,575,l2,None,2.0,False,False,0.1,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,601,l2,loss,0.0,True,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,604,l2,loss,0.0,True,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,613,l2,loss,0.0,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,617,l2,loss,0.0,False,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,618,l2,loss,0.0,False,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,657,l2,loss,1.0,True,False,0.01,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,658,l2,loss,1.0,True,False,0.01,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,659,l2,loss,1.0,True,False,0.1,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,660,l2,loss,1.0,True,False,0.1,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,666,l2,loss,1.0,False,True,0.1,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,669,l2,loss,1.0,False,False,0.01,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,721,l2,avg,0.0,True,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,722,l2,avg,0.0,True,True,0.001,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,724,l2,avg,0.0,True,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,733,l2,avg,0.0,False,True,0.001,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,735,l2,avg,0.0,False,True,0.01,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,736,l2,avg,0.0,False,True,0.01,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,750,l2,avg,0.5,True,True,0.1,64,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,759,l2,avg,0.5,False,True,0.01,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,761,l2,avg,0.5,False,True,0.1,32,0.9583333134651184,0.948 +- 0.018,0.948,0.010333313465118454
Iris,777,l2,avg,1.0,True,False,0.01,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,778,l2,avg,1.0,True,False,0.01,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,779,l2,avg,1.0,True,False,0.1,32,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,780,l2,avg,1.0,True,False,0.1,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
Iris,790,l2,avg,1.0,False,False,0.01,64,0.9583333134651184,0.948 +- 0.035,0.948,0.010333313465118454
